home_rest_days,away_rest_days,home_elo,away_elo,win
0,1,1441.3138925199169,1387.2504489953167,1
2,0,1448.3522718033862,1548.5833779989155,0
2,0,1558.6111653172393,1513.2764251921642,1
0,3,1420.0012175351683,1368.3373468148604,1
1,1,1528.5370111228763,1528.1171889265584,1
1,1,1559.7477448507436,1495.4792842087768,0
0,2,1492.940363976552,1541.3131426203524,0
2,0,1580.8050957491942,1468.6774052995659,0
2,2,1475.6551864408166,1435.881647940558,1
2,1,1482.8915519204868,1438.3324298833754,0
2,2,1421.8203015094514,1456.9463826761275,0
3,0,1581.3741878096164,1501.5060077264839,0
3,3,1438.6783642416904,1511.8366772339834,1
2,0,1527.9817454172048,1484.7424097753517,0
3,2,1494.2947146299252,1466.1344360802784,1
1,2,1415.777354951067,1471.8877385595615,0
3,1,1451.2717484941343,1700.6179828405548,0
3,0,1610.6297791232587,1438.3419878801433,1
2,1,1516.1326034107585,1455.3622393163046,1
3,3,1419.2679726906526,1763.5083286694519,0
2,3,1524.4262629878954,1533.681064196844,1
2,3,1488.3108774724365,1389.6015467277043,1
1,0,1776.3237121795346,1567.414976318181,1
3,2,1522.8099073073818,1427.1968888639083,0
2,0,1469.550012234691,1572.7249206244078,0
3,2,1613.6022334229683,1483.1230176503454,1
1,1,1352.7171066165724,1464.8163320408473,0
3,2,1507.545612510488,1628.7331975062066,0
0,2,1659.554279574486,1545.3121082127395,0
0,3,1490.7040572512196,1577.8391549959365,0
2,1,1361.3359164281537,1534.7935743615958,0
2,1,1468.3265628471522,1464.4444380965522,1
3,2,1616.3614432767229,1548.9083536206567,1
1,0,1530.0855677056618,1596.737231414757,0
2,0,1432.8915112389986,1510.7790434814042,1
2,2,1445.1805754256782,1644.1314083477205,1
3,3,1455.223978308015,1568.0389762561526,0
2,2,1528.8958307243197,1516.9586039817289,1
1,3,1607.0556906350923,1520.1189224814254,1
3,0,1584.1938410239336,1510.97897031741,0
0,1,1536.4809745687303,1399.9008971524006,1
3,2,1393.4684191954013,1492.7942243353116,1
0,1,1393.7653988805248,1517.6949188272933,1
1,0,1542.660161697101,1466.7131902986778,1
3,0,1392.3623121653684,1527.0141614963757,0
2,3,1481.9546383145116,1501.7045992284088,0
3,2,1524.332035694894,1561.8953512879016,0
2,1,1408.9924803709848,1553.0489904852584,1
2,1,1418.059013251291,1513.3722630067873,0
1,0,1492.4703148345745,1390.6229686958402,1
0,3,1540.2920230019242,1643.2578190944937,0
0,0,1584.9215016331004,1488.6487201143086,1
1,3,1548.5642747816441,1493.5290837043894,1
0,0,1505.8925275993756,1472.598332104049,0
2,1,1440.304419715436,1460.927067514757,0
3,1,1414.3274403324385,1623.524643840042,1
3,3,1459.1298329336682,1610.8835456308864,0
1,0,1532.7948467984454,1535.5514722862138,0
3,1,1526.9298965301875,1491.399987645542,1
3,1,1332.0078411419902,1549.5294388011002,1
3,1,1437.1458377385998,1505.90375854155,0
1,0,1596.3606041284925,1484.782166534152,0
1,3,1506.3372038243313,1527.0484737205063,0
3,1,1386.639286951761,1464.7073802443645,0
0,1,1688.465694527852,1520.1811411202746,1
1,1,1497.6846614148187,1516.3376740497308,1
0,3,1530.7467167450727,1548.2348817006339,1
3,1,1531.9619804836107,1450.4690434019512,1
2,1,1470.5923627071852,1556.8109082301232,0
0,1,1441.7941054542885,1427.4950805639596,0
0,1,1669.7339988052752,1454.194667870301,0
2,0,1580.25646956942,1457.6859952683405,1
2,2,1565.754976088694,1414.2358582101058,1
3,0,1546.103135337457,1581.252982670853,0
1,0,1419.7346087710653,1422.4758019048163,1
3,0,1602.202415339222,1444.0866930074662,1
1,1,1432.5493873590601,1600.4326168389314,0
3,3,1522.6629438520517,1454.353383851708,0
0,2,1368.8488075628345,1484.9485851889522,0
0,3,1336.7312919481983,1419.0376799266771,1
0,1,1525.4632962122491,1566.6360966098148,0
1,3,1435.2720586244072,1567.7388995352853,1
3,0,1340.8665942962182,1559.1156723298757,1
0,2,1543.248760235766,1543.0023862555156,0
1,3,1669.606461684063,1505.887128881558,1
0,2,1611.164820686405,1458.0498666449612,0
3,3,1479.4145691787462,1434.8024554667184,1
2,1,1500.7076245357557,1603.1924421409335,1
3,0,1571.016500542713,1561.1843417381272,1
2,3,1589.7702415867925,1444.5356618239662,0
2,0,1472.517142493944,1503.1865414578508,1
3,3,1502.7342172579658,1475.990792561199,1
0,2,1524.049184541163,1409.74314354354,1
3,3,1544.3101056223065,1514.2121101297041,1
2,1,1489.3538846390986,1466.7605868608644,0
2,3,1490.3931803945004,1423.7970666963452,1
1,0,1610.386586380351,1381.669395668659,1
3,1,1596.761656195431,1374.8957199835463,1
1,0,1538.192845874887,1470.285909784429,1
0,3,1637.5287256018344,1493.1924023660067,0
3,2,1469.0843390218865,1429.9759351870148,1
0,3,1629.8378758903505,1552.0591542125783,0
0,3,1543.401235482844,1494.756276657363,1
2,1,1761.6820897771672,1546.150824847892,1
0,0,1404.6014458574018,1485.3671367849834,1
3,3,1444.8523798226126,1437.0305891834316,0
1,1,1533.5038262560438,1509.129405691089,1
0,0,1531.7787242383195,1398.9860390385343,0
3,3,1656.0111187340015,1543.1550816509318,0
2,3,1446.5300253360374,1425.0280634789492,1
1,1,1572.3934814955107,1573.458602122676,1
2,3,1592.9970403745597,1472.923540300647,1
2,0,1556.3718265776517,1585.0026813047934,0
0,0,1423.1202926460544,1410.1901449129348,0
3,1,1612.6207044203359,1445.7784239416944,1
1,2,1598.3459945052332,1530.4747957478855,1
2,0,1547.9667615832302,1593.6397674741404,0
3,0,1516.3478149767163,1633.3287126651937,1
2,2,1518.0886408035497,1503.30929309447,1
2,3,1493.7011366208499,1647.0196504629405,1
1,2,1551.2628107402113,1476.8268360139655,1
0,3,1502.4907882355983,1587.9014097890379,0
1,3,1432.1180019717888,1424.6255202432556,0
3,2,1416.1126684137926,1533.6160405490602,1
2,2,1439.8370997078166,1312.6645567314845,1
1,3,1517.7705794039562,1410.2727190677501,0
3,1,1497.8435330851835,1537.3341438464613,0
3,0,1517.2275034631,1395.0048918239581,1
3,3,1540.065050683689,1534.1559688631348,1
1,1,1449.8143259266496,1572.516649664989,0
2,3,1617.252813467628,1459.8943845825377,0
2,1,1478.583133836202,1422.4837635460642,0
1,3,1465.3258412174794,1462.0650707316208,1
1,0,1538.5908989865961,1422.735014465265,0
0,2,1353.0791838099942,1491.9029153587267,1
1,1,1436.7572440221666,1508.1672499910464,0
2,1,1578.4858238953466,1475.5191901522553,1
3,1,1361.006245675031,1633.9487392149458,1
3,3,1589.4059357546525,1442.447694425042,1
0,1,1620.8909253087309,1611.314654340425,1
2,3,1470.4435729741,1416.7008610950309,1
0,1,1523.3450213941048,1505.822205595324,0
2,0,1589.526966788082,1594.6484326838456,0
1,3,1462.6568649565183,1590.5085721802654,0
1,0,1569.4220416420944,1466.3793681839811,1
2,1,1446.3080963895463,1544.4055776057075,1
1,3,1461.7918165333456,1533.694326693138,0
3,3,1436.053082854002,1456.8048657125807,1
2,3,1527.4117759355843,1549.2759949718459,1
3,1,1592.637524205244,1648.9993737641898,0
2,3,1485.2709654306268,1537.7360532050104,0
1,1,1398.3000672070077,1545.3085103256537,1
3,2,1413.3834542170548,1553.7723982560567,0
1,2,1531.5679537096432,1383.1218714115887,0
2,0,1647.5293130715415,1536.8179738565032,1
0,1,1531.4979999451518,1418.6592340129178,0
0,1,1469.0482759478998,1452.809044744176,1
2,1,1561.2947173480227,1672.9553424950802,1
0,1,1480.8401091530602,1479.7390712272952,0
3,2,1469.7371826108636,1440.786071656462,0
3,0,1423.323271544379,1592.2066063121115,1
2,0,1612.6759075397085,1424.1858397726098,1
2,3,1296.863366600347,1464.2064684648258,0
2,1,1563.8287360223414,1599.9241734388934,1
0,2,1462.900404976197,1503.4214052246368,0
1,2,1467.172741483871,1375.0722363898776,0
1,2,1635.385212489425,1543.5191691458094,1
3,1,1442.869512623996,1468.2827294362794,0
0,1,1445.5944676777272,1623.1881189224196,0
1,3,1489.5684608864376,1451.5050441892693,0
1,3,1533.107790864979,1584.098077898074,0
0,1,1464.6515374165704,1642.055842589257,1
0,2,1374.0912855571291,1431.9245420950742,1
1,3,1430.7441455294588,1484.5429583393445,0
0,0,1602.5067085171615,1531.090021931556,0
0,3,1505.982143130841,1431.412339795666,0
1,1,1536.0869826963058,1521.6235957366264,0
0,3,1479.086303426157,1482.0063769995206,1
2,2,1447.2401843061384,1480.3945942725309,1
0,3,1634.205555990033,1503.915071416649,0
1,0,1484.9446514359136,1505.7011772462852,0
1,0,1464.53040963783,1513.1104615260833,0
3,3,1587.6913893084272,1452.0938923634571,1
2,2,1442.2111712906092,1455.5862620520197,1
3,2,1452.4218124980803,1490.5129928940137,0
1,0,1500.8197347213518,1496.4193887011363,1
1,0,1500.0216083270543,1464.8920528042706,1
1,3,1520.7689078322571,1525.9151713668814,0
3,1,1667.333527151639,1354.8190601059841,1
3,2,1526.8998597081895,1441.562699287284,0
3,1,1309.755682979936,1477.6057739037717,0
3,1,1526.103915474525,1431.5107850375516,0
2,0,1503.030399559168,1630.3358411847112,1
2,3,1503.4760019481166,1501.508947737996,0
3,3,1519.6757847516938,1514.1415742580723,0
1,0,1497.705736986016,1461.341543362763,1
1,1,1495.7910325555688,1498.7376863701631,0
3,2,1549.0435367816629,1402.7797228557813,1
1,1,1456.63353622444,1486.414637112394,1
0,2,1424.185093148866,1425.0393257123396,0
2,1,1741.9025162097912,1477.807713219507,1
1,0,1442.7314044975014,1295.2066746958003,1
3,1,1508.0114329968062,1409.759743324518,1
3,2,1380.3471799299707,1617.1141123611467,0
1,0,1509.3174732041139,1566.4318199286033,1
2,3,1425.3419559448532,1605.5231468732186,0
3,0,1464.602164571999,1611.017701573674,0
2,0,1583.60517326169,1553.8389939331582,0
0,2,1537.7607654702458,1463.7705051696691,0
2,2,1545.4727619659855,1417.01992429875,0
2,1,1358.303612928651,1591.7395684359758,0
2,1,1646.951613586321,1505.1654379509912,1
0,0,1404.64949512465,1699.5218253105525,1
1,2,1622.2848651435093,1470.7921619191397,0
3,1,1581.7235092785188,1657.8316683824385,1
0,0,1546.1866193427745,1487.4566567443396,0
1,1,1431.6012175273295,1606.883887780696,0
1,3,1512.1271875855618,1635.7353389785965,0
0,1,1462.3262871484112,1418.164005745543,0
0,3,1502.3231657204233,1461.2001537367305,0
1,1,1480.0102192731551,1417.3616619441175,0
3,0,1336.9111594742074,1401.604440939342,1
0,1,1589.742732078767,1553.365348041996,0
1,1,1493.511427476051,1484.2697303800783,1
0,0,1461.215968039821,1504.189305855211,0
2,2,1455.1738213736185,1544.4991307978623,0
1,1,1528.6767661093415,1351.4090533028068,1
3,2,1428.4994929364423,1602.9412803165644,1
2,1,1319.5859553220766,1472.0724669328065,0
3,1,1532.570384256662,1542.5921044990287,0
2,1,1541.5282398365457,1549.6570271382839,1
1,0,1484.0294540257894,1609.6637248611073,0
3,2,1408.1677699847992,1491.6114089773573,0
1,0,1507.1148432711427,1330.1090032765655,1
3,2,1382.8374105349128,1504.5702090762848,0
3,3,1417.8215522649873,1516.056548652928,0
2,3,1439.944165079667,1417.2591312687907,1
2,1,1567.5151256713245,1511.7992523546352,0
1,1,1470.9911239650467,1471.1185252218966,1
3,3,1464.1706870578832,1392.5796840573992,0
2,1,1656.3754012328998,1553.7187916007426,1
3,1,1528.196999775097,1454.9019879281764,1
1,3,1527.119560837986,1467.4896628210345,1
3,3,1470.423940383298,1462.9936922170332,1
1,3,1452.2902665890579,1598.8382877971317,0
0,0,1325.0874847986279,1496.7267070581286,0
0,3,1577.4992425538846,1506.3279856436657,0
2,0,1535.8647764605103,1464.7491076490883,1
1,2,1485.666720542927,1537.0293457803923,1
0,3,1489.0218638530996,1607.9454438760538,1
1,2,1558.8915409808844,1551.8288653989205,0
2,3,1375.6231941536118,1554.9493569067886,0
1,1,1452.8094934756955,1548.4984164707475,0
3,1,1409.0957709685977,1389.580588535107,1
3,1,1641.7207425989398,1429.9104934640688,1
2,1,1570.052442548264,1483.60100851207,0
3,2,1323.7845887091707,1441.930876600542,0
1,1,1378.899069868802,1414.8370380195202,0
0,2,1489.4123461314011,1350.225940730354,1
0,1,1462.204783034206,1392.2776629492687,0
3,1,1394.0494233538489,1479.4779554125919,1
3,0,1655.5809790120393,1494.4458906544892,0
2,2,1525.0031931186063,1436.555697909554,0
0,3,1537.9853058290473,1506.314017014658,0
1,3,1444.638804061423,1465.29330872733,0
0,1,1557.78193177424,1587.2458869899078,0
0,1,1469.565379121439,1487.069938878013,1
0,2,1477.3325461034,1555.7064705121372,0
2,2,1548.8801567860207,1516.2571009835754,1
0,0,1369.680194795176,1387.8343168604756,0
3,2,1627.7622287880786,1492.747345941026,0
1,0,1514.59113717791,1401.1500720537053,0
1,0,1602.475536702434,1491.3503329426462,0
2,2,1413.9664194704944,1440.389534621545,0
3,0,1426.1467900777445,1530.5570426787847,1
1,1,1407.047982272015,1392.6116530027039,1
0,2,1520.0238138131872,1501.176146022355,1
0,2,1505.2786641534597,1545.7932466050556,0
3,1,1462.8470544615056,1572.6076455447196,0
0,0,1418.8744645691777,1438.8665793692621,0
2,3,1398.6722984215326,1501.420077776574,1
1,3,1496.1212879623474,1514.731757832926,1
3,3,1462.753057632912,1623.7701023634215,0
0,2,1445.151440611339,1381.493595139989,1
3,1,1623.7671588905287,1427.1117963943161,1
2,3,1493.4139457445813,1724.3569994188865,0
1,1,1601.603434714154,1478.152217283522,1
0,0,1457.3398253853843,1348.720495207738,0
3,3,1519.5821027038926,1453.3959885321467,0
1,1,1495.5619186994932,1278.4901422828511,0
1,3,1364.19021523855,1519.2736569964923,0
1,1,1614.267064501113,1564.7827808222576,1
0,3,1489.1877114374067,1427.0670099064998,0
1,2,1559.7134575706368,1462.3420862198795,1
0,1,1439.8377022030752,1573.892332429513,0
0,1,1486.812449473619,1359.9827628123144,0
1,3,1430.6518112061317,1394.2743030240363,1
0,0,1598.8798786210714,1481.7507854627488,1
1,1,1524.912747796054,1439.8132130026545,0
3,1,1529.364282134471,1476.4906482021129,1
0,2,1608.6547317683983,1398.8999744474781,1
0,1,1592.5073037519219,1517.1450788737206,1
0,2,1561.2274028909028,1488.0613531856009,0
2,1,1386.261812237003,1543.9352395386427,0
1,0,1444.3456704386654,1516.0319600384234,0
1,0,1419.6889491190918,1516.535205799682,1
0,2,1558.202695490064,1384.2954116375909,0
1,1,1513.6521553400041,1539.4073241315898,0
1,1,1388.7590053095523,1473.5306878556446,0
1,2,1484.9004629591018,1486.6721353880305,1
2,1,1380.4710131424977,1583.8611501112648,0
3,1,1495.7474809544192,1442.4451554786483,0
1,0,1367.5701996810253,1608.0947462767201,0
3,1,1542.3061994707691,1615.5580239498474,0
2,2,1530.2370100827259,1560.2227549891497,0
1,2,1652.6358794677506,1421.5503351386062,1
0,3,1567.8298631597875,1325.0965403498456,1
1,3,1466.1668595341998,1586.3067931407952,0
2,0,1565.4456074619588,1508.9108049064864,1
0,1,1388.1868895243856,1440.384202334283,1
3,1,1423.0021917055133,1593.8849875004482,0
1,2,1526.6514025660088,1431.0752895297753,1
3,1,1327.340026980166,1466.0675793415246,0
2,3,1497.0271372052894,1541.9912291453595,1
1,1,1418.3789366305264,1410.9117734708097,1
0,2,1508.104564412261,1491.2415272314347,1
2,0,1413.781091356219,1587.130974713069,0
1,3,1533.939850996415,1516.8888594896905,0
0,3,1501.546193893391,1599.7941069458946,0
3,3,1612.0292733505064,1590.68818864048,1
1,1,1500.5387627281298,1500.6190667537296,1
0,0,1438.5085756030826,1313.0606898914089,0
1,2,1480.2491315338173,1411.5382163827755,0
1,1,1392.4610882386614,1561.0667289907592,0
3,3,1532.4909803764351,1375.979886377177,1
2,2,1547.1880197052217,1473.864592913044,0
0,2,1697.5356829354255,1527.0784490951226,1
0,3,1450.2531207516477,1617.5656556609208,1
2,3,1478.5764341059853,1453.998424283647,1
0,1,1453.9393180449429,1448.5209832733497,1
1,0,1516.969096090498,1495.80433868036,1
0,0,1530.5352427583691,1528.0730375848082,0
0,1,1495.7300124457192,1487.6602538083125,1
3,2,1586.9060733498425,1583.941467910865,0
0,0,1450.6416396996178,1436.0684933577222,0
0,0,1578.8939238312569,1509.6128746703234,1
3,2,1543.0798282912865,1535.6170168197616,1
0,3,1499.0376064080842,1467.9813752075315,0
3,0,1474.8050687394284,1567.1767949247974,1
0,2,1694.1334206985096,1511.916683299388,1
0,0,1434.6393079406337,1563.1076570521818,0
0,2,1523.834654157473,1515.5283286439067,0
2,3,1439.9824743806294,1530.1123657189783,0
2,3,1642.8496598897045,1449.4086594520516,0
1,2,1570.9461063039362,1449.5382635847022,0
0,2,1445.7320096927085,1597.9517183943021,0
0,3,1541.0075994744982,1550.8408355616266,0
2,2,1520.6156577021245,1418.1627867022078,0
0,1,1458.6700190420208,1514.4690739723865,0
2,3,1560.6531373782539,1310.097915717166,0
2,2,1531.1444312883527,1454.0847869040467,0
3,3,1517.2558971108763,1576.8822141295925,0
1,2,1496.6464231006137,1489.9883529031072,1
0,3,1534.484359407972,1509.4330135732826,1
1,0,1518.3510129193967,1258.689500278383,1
3,0,1504.7274666420014,1468.6197105491078,1
2,0,1448.718726720995,1527.061777906177,1
2,2,1635.5012992609993,1537.2231900318673,1
1,2,1415.9664045321163,1576.9884569067492,0
0,0,1534.2108975103797,1483.1793798581257,0
3,0,1474.3807406158853,1486.747534990068,0
3,3,1640.763781555944,1393.430605647211,1
3,3,1427.7213970220928,1483.6382768661442,1
3,2,1441.1789390591734,1399.073995008176,0
1,1,1422.414554939054,1352.1703904155665,1
1,1,1525.8772040760489,1413.1856503911538,1
0,0,1390.1559472345086,1620.6947926243176,0
3,0,1461.7177204193788,1478.3551038789378,1
2,3,1327.8107341716573,1517.5901890418693,0
1,1,1519.2337083302473,1458.9202999041554,0
3,2,1459.982811299499,1356.7559184438483,0
2,2,1380.9554604854518,1574.8890499943766,0
3,1,1586.8487522379246,1326.2241488115528,1
3,0,1395.3866481292048,1455.6165858566674,1
0,2,1563.7554952022572,1495.630809531995,0
1,0,1443.9167340809756,1518.4391714743883,1
2,1,1628.125710231634,1441.8824316376904,1
3,3,1559.9640431140917,1352.963081355602,0
0,2,1419.3561703300777,1435.912536613165,1
1,3,1426.6333958231755,1440.099360990427,0
2,0,1548.4420164179448,1438.1525203875935,1
3,0,1479.0097495431867,1577.6046872166082,1
0,1,1486.4525994382907,1402.9117777488686,1
2,1,1601.7791089417678,1524.0783419550528,1
1,0,1440.1048901304034,1512.6637629774332,0
0,3,1507.3035017740362,1576.8364061977336,0
2,0,1576.3702234921846,1489.3494502610456,0
1,2,1564.729399070848,1563.2904773758046,0
2,2,1487.2309865983461,1486.222388952472,0
1,2,1476.8875295317873,1534.7514021267841,0
3,0,1360.8947629983254,1379.7647130202208,1
0,1,1415.5004005867843,1288.9377538967112,1
3,2,1525.4687381259787,1530.2037482852684,0
0,1,1488.969424884621,1534.4946500831384,0
2,2,1505.9941662852982,1538.0401866521506,1
1,0,1583.140288770725,1458.0053988196257,1
1,0,1405.014151275018,1619.1777801768299,0
0,2,1481.105575821388,1463.2097747410382,1
2,2,1515.0968770728973,1533.6703215737896,0
0,0,1443.6672049940387,1547.5708980003262,0
2,3,1614.5181691141934,1637.499212779929,0
2,0,1572.6869441290519,1474.6376304168134,0
3,3,1523.2106661671005,1447.7445675016677,1
2,2,1643.538542346287,1380.148369246774,0
1,3,1380.0883776311887,1624.1893605329979,0
2,3,1499.3818975115455,1533.7128725638831,0
3,1,1529.306957514725,1536.244888471544,1
1,3,1426.8355962564863,1749.3363393059135,0
0,0,1524.0571633454183,1526.003579294904,1
3,1,1411.4734004969698,1395.8142875919975,1
0,0,1555.2445854619402,1484.3277140005619,1
2,1,1584.6267814503126,1422.0174072921077,1
0,3,1521.7866720902662,1468.3305284333783,0
0,1,1351.7761747948043,1467.7928317796313,1
3,0,1422.6565183067173,1453.038048714636,0
0,1,1545.176800257053,1388.5373995715681,1
2,3,1501.6958914809893,1627.4001306937837,0
2,2,1284.479790584601,1523.9078435550714,0
0,2,1599.4264307094593,1481.962237223981,0
0,1,1510.9325205003065,1560.6110263612595,0
3,1,1434.4740268799965,1537.6853819879514,1
2,2,1579.5964478053331,1522.0552586193637,0
0,2,1445.796798967448,1554.799845821346,1
3,3,1444.9238305916629,1510.7147795006924,0
1,2,1528.6682120811229,1553.6177165593274,0
0,3,1642.4830767393837,1560.248984070222,1
3,3,1629.8869742378308,1513.0174988026242,1
0,0,1528.7769199123286,1482.3684405203107,1
2,1,1536.9908527080256,1622.4318241163128,0
3,1,1563.319914566786,1461.7678768181254,0
2,0,1399.441305970452,1531.3050880341877,1
2,0,1551.5318669721587,1533.1126728591253,1
1,3,1441.2741225485177,1451.2353718189092,0
0,1,1525.4782453437265,1435.3742091750805,0
2,0,1481.802589791413,1471.6918383304119,1
3,1,1540.096666169137,1460.6226517459513,1
0,1,1509.4482772005167,1383.3495550688908,0
3,0,1254.157578334296,1447.880393398458,0
1,0,1514.3113369364144,1521.2978387707649,0
2,3,1551.372236183941,1601.275486731888,0
0,3,1535.6742678670762,1544.3513068138907,0
2,1,1491.7931243033136,1292.037240130381,1
0,2,1631.3729353544325,1551.3042971805862,1
1,3,1524.909850329733,1455.3478571283426,1
2,3,1535.0138640154485,1536.246405975021,0
0,0,1583.5593515240455,1498.8691792631498,0
1,3,1529.007439975728,1484.5849899130537,0
2,0,1428.1585797268638,1491.8211417630287,1
0,0,1304.93300689763,1498.2060553384176,1
1,1,1461.8303278385536,1607.5523977672194,1
1,2,1560.8756420704892,1498.427185033193,0
2,0,1471.7522934865756,1586.842890654496,0
3,1,1564.0942697825383,1575.1924692676525,1
3,1,1511.8982540736217,1553.3636438066922,0
0,1,1603.0452856209747,1357.0704943896258,1
0,3,1476.382663430347,1589.3306124929286,0
0,1,1537.409186125415,1463.367896469153,1
2,0,1540.4708051628288,1557.2581824859817,1
0,0,1620.1281498104954,1422.197373340767,0
0,0,1363.4690154932578,1405.1940765357394,0
3,0,1463.3273380357473,1658.111098946496,1
3,2,1567.8812884310803,1423.4413546529508,1
3,1,1623.6717183822918,1591.68853112414,1
1,1,1519.2057210113664,1509.4736257149216,1
2,3,1476.583666846281,1466.3903953311863,0
2,2,1560.5694694939557,1496.4136892535835,0
0,0,1569.4962140185346,1395.912440277495,1
2,1,1471.2270657066153,1498.8996496312616,1
2,1,1526.4245849742038,1413.3807748883232,1
1,3,1594.4421809929574,1468.3644964548812,0
3,1,1651.2367194619562,1574.0239651175661,1
2,0,1559.4083967388233,1520.3352541246127,1
2,2,1503.5311117332474,1381.4263600895583,1
2,1,1495.6739859169672,1568.1190501531096,0
3,0,1544.59172457549,1499.4320190472686,1
2,2,1490.746172601644,1456.625178527253,1
1,0,1515.171239921791,1559.7341043127144,0
3,3,1415.36989883753,1486.6234530418399,0
2,3,1603.7645757192927,1406.747092807543,1
3,1,1408.7852218281057,1647.8247769159684,0
0,2,1465.431059163759,1498.617004568721,0
1,2,1507.8074608681452,1493.4891836414226,1
3,2,1659.278950391091,1467.5915862615527,1
2,0,1466.1853612118139,1594.397259156607,0
3,1,1446.7187348831683,1458.0097193486367,1
0,0,1455.9346466132965,1376.4016112950717,0
0,2,1632.711773408905,1445.7057870483218,0
3,0,1275.0122405195184,1606.1419680363833,0
1,2,1419.780959028113,1566.5705729165693,0
2,2,1718.503096732764,1479.598747787211,1
1,3,1547.270565879331,1609.8604113312379,0
1,1,1411.5212040528625,1559.8353783057505,1
3,0,1496.6465614260183,1478.6728509092316,1
0,2,1505.3963652854288,1486.7272115919136,0
3,0,1567.6900196724484,1526.3454185556348,1
3,0,1647.1601602258052,1433.4490440268946,1
2,3,1531.0841345023373,1500.3604052407482,1
1,3,1456.8169357589632,1524.6810691690632,0
0,2,1562.9667553678564,1365.0427009113168,1
2,3,1444.1397842509712,1484.8543741945682,0
1,0,1417.3330003208775,1475.755505170745,0
0,0,1359.2072902434843,1582.245441596826,0
1,1,1374.789728439968,1352.4402404951172,1
3,0,1428.2843875100582,1469.4795184237032,0
1,3,1405.7768185839304,1461.459628210833,1
0,0,1525.0589221899775,1576.805677113728,0
2,2,1404.0478539340772,1496.5162744508086,0
0,3,1248.5066958380205,1643.6875716521895,1
3,2,1416.4870580328427,1552.977070552511,0
3,0,1462.2512281822865,1467.1821604648385,1
3,1,1451.5640409702428,1519.1726957247167,1
3,2,1621.5619743447348,1471.6744952504434,1
0,3,1450.916595256868,1568.7516872392337,0
0,1,1570.4738770559359,1393.424182936719,0
1,1,1498.481392025531,1434.1043218742934,0
1,3,1496.615621946192,1536.4551934843937,1
3,3,1433.169576892157,1598.0605158978897,0
2,1,1495.2973878735386,1323.8425123088641,1
2,0,1438.7923098482067,1609.9576972792333,0
3,2,1513.6019451403656,1488.7891897257596,1
2,3,1481.100029390105,1349.2900030450269,1
1,3,1424.429765344672,1259.8617726488528,0
1,1,1579.3515471760477,1377.6491147353377,1
2,0,1534.147238401714,1498.4236115323679,1
0,2,1464.15498126862,1494.7281569752893,0
2,3,1511.6394437628248,1550.6560347767447,1
2,3,1493.294198279843,1456.041025795123,1
2,0,1430.5927250189382,1411.3567562843064,1
2,1,1505.639698321693,1466.9530889871285,0
3,1,1450.31905961541,1502.688822952926,0
3,0,1424.405293150392,1518.4618235964222,1
2,3,1370.178613578678,1436.8668240582076,1
1,0,1471.3114117169096,1572.1157360268287,0
0,2,1545.3576527666978,1450.2882582620773,1
3,3,1444.4272517296913,1430.4226110140078,0
3,2,1701.6566953726376,1456.6086792425367,1
2,3,1570.8548522922185,1585.9872140562086,1
3,1,1604.3464106128383,1489.3762837647473,1
3,3,1563.6194409659006,1444.4389197544183,1
3,1,1648.2291979950858,1574.0886200358834,0
2,0,1437.0398413221967,1671.4198831958997,1
0,1,1295.1410091473103,1516.7746107447158,0
0,1,1464.3099513317693,1598.7073968692348,0
0,2,1544.657486043803,1582.8862360459832,0
1,1,1512.1213577398382,1451.5488198673333,0
2,1,1522.0378088774228,1502.1307344380987,1
1,1,1605.6728002135899,1397.3964296236811,1
0,1,1530.564605957,1483.6046186910692,0
0,2,1563.9130342072817,1449.9047704699422,1
3,1,1424.8349806517792,1467.7691234259491,1
3,3,1412.3685048627171,1440.008397489573,1
1,1,1629.129113841959,1477.0322553443546,1
3,3,1508.0721228117654,1542.578614901193,0
2,1,1450.1416653243093,1490.4406471648003,1
3,0,1450.2884405162306,1350.8501441795693,1
3,0,1448.0701502689394,1440.310354808121,0
2,3,1443.2832783163326,1378.4480517953398,1
1,3,1397.3481757917073,1519.5248180785413,0
2,0,1379.9663678223594,1540.265389124335,1
1,2,1484.3996497876465,1520.5238577483333,1
1,2,1452.565930374368,1437.007648536049,1
2,0,1588.5727428354637,1519.7483143304974,1
2,1,1523.4461322613533,1462.39085953849,1
2,2,1521.2254144062385,1408.9419640199799,1
1,3,1440.550367395644,1559.3543935767145,1
1,3,1490.317726737602,1565.4422202979017,1
0,0,1528.8800882905152,1575.9116384866804,0
2,0,1557.295659177014,1451.3321119974034,1
2,1,1492.4886538785308,1594.3489850154463,0
3,0,1586.3299023459367,1460.5134198937546,0
2,2,1500.6391447126355,1552.280105723081,0
1,0,1563.4277694814143,1459.126987058666,1
0,0,1460.811823312868,1482.0814269003383,0
0,0,1354.9929306745087,1306.3057714088648,0
1,1,1521.4687190414818,1475.8469428466467,0
1,3,1558.0259250517302,1507.2871973428023,0
1,0,1546.0277865446055,1467.1960306108929,1
1,3,1533.7749329149951,1640.4950454468112,0
3,1,1472.113042723601,1407.002713173978,0
0,0,1435.4602998843527,1454.9135010316859,1
1,1,1544.1382615235025,1427.6101912011318,1
0,2,1534.115793295862,1454.8978416803623,0
1,0,1455.1280727324938,1582.5130450352565,0
2,0,1588.7539351353646,1618.242543546157,1
